@relation tsy20
 
@attribute timestamp numeric 
@attribute rmsAmin numeric 
@attribute rmsAmax numeric 
@attribute rmsAmean numeric 
@attribute rmsAstd numeric 
@attribute xAmin numeric 
@attribute xAmax numeric 
@attribute xAmean numeric 
@attribute xAstd numeric 
@attribute yAmin numeric 
@attribute yAmax numeric 
@attribute yAmean numeric 
@attribute yAstd numeric 
@attribute zAmin numeric 
@attribute zAmax numeric 
@attribute zAmean numeric 
@attribute zAstd numeric 
@attribute xGmin numeric 
@attribute xGmax numeric 
@attribute xGmean numeric 
@attribute xGstd numeric 
@attribute yGmin numeric 
@attribute yGmax numeric 
@attribute yGmean numeric 
@attribute yGstd numeric 
@attribute zGmin numeric 
@attribute zGmax numeric 
@attribute zGmean numeric 
@attribute zGstd numeric 
@attribute level {yes,no} 
 
@data 
1.467506688157E12,0.47747945908833384,1.8026100254093675,1.0191368937677008,0.2916430944780901,-0.46289063,1.6447754,0.24421909995000002,0.5715729948180134,-0.65112305,0.114746094,-0.22903878241071426,0.16655238783180784,0.28466797,1.1254883,0.7755998946428572,0.23580370501529946,-0.46704102,1.576416,0.23738316251428573,0.566855057947689,-0.5148926,0.111816406,-0.2456054702857143,0.15605623139130756,0.19946289,1.2138672,0.7325352267857143,0.2853646954850889,no
1.467506699492E12,0.40653322090305855,1.7575874934515054,1.0045054851208668,0.3650531602202829,-0.26123047,1.6320801,0.28877929637999994,0.6318087815232803,-0.41235352,0.04638672,-0.15187499979200003,0.11584912667232143,0.27319336,1.1254883,0.7490136751999998,0.24942080836989597,-0.31054688,1.6774902,0.27124999838,0.6067697265292918,-0.47143555,0.0390625,-0.16062500092000004,0.11671053509139663,0.1821289,1.1928711,0.7483007819999998,0.2850300689370588,no
1.467506707647E12,0.32630250409890116,1.9256667963518643,1.042629760361206,0.47838951371412064,-0.3623047,1.7414551,0.42453484768421046,0.7235045037198744,-0.6201172,4.9E-324,-0.2979415094736842,0.1544220525339779,0.013671875,1.1472168,0.6231368186842104,0.33366140328955973,-0.4272461,1.6943359,0.4260767855789474,0.7124293221325585,-0.7351074,4.9E-324,-0.31668893947368426,0.1440615685065704,0.03466797,1.1728516,0.6441072168421053,0.3501603640827045,no
1.46750671528E12,0.36165640804807925,1.6732283494685296,0.9793836680402682,0.3741215014895159,-0.33862305,1.5932617,0.44071959836249996,0.658163187353066,-0.34814453,4.9E-324,-0.1614074709375,0.08446083111815954,0.31396484,0.9675293,0.6325988775,0.19590655438591048,-0.37524414,1.5605469,0.3741760325,0.6055252109041243,-0.3869629,0.02734375,-0.1712646480625,0.12906261588821202,0.24414063,0.99658203,0.6156158462500001,0.2287371966454594,no
1.4675067215E12,0.36532159388805235,1.699458455678562,1.008987399242216,0.31028375584823353,-0.32543945,1.6401367,0.327331541125,0.6176168117359006,-0.44604492,0.0690918,-0.166219074625,0.11418579179960867,0.15917969,1.0808105,0.7195638025000001,0.25941448558709534,-0.30273438,1.5876465,0.33063761154166665,0.6347207996220408,-0.50683594,0.014160156,-0.18392944333333336,0.10824839907861755,0.29638672,1.1960449,0.7231750420833335,0.2644103025556707,no
1.467506729006E12,0.46486292188749845,1.619247756249513,0.9733093720456997,0.26218770360514604,-0.27172852,1.5117188,0.26632812535999995,0.5252098566761385,-0.35595703,4.9E-324,-0.1535156258,0.08905634267364274,0.30786133,1.1567383,0.7643261755999998,0.23152727589573527,-0.24194336,1.3549805,0.26272461,0.5111533722919399,-0.2548828,0.0048828125,-0.1407714834748,0.07015478345726898,0.17504883,1.1828613,0.7426269459999999,0.2699875368095405,no
1.467506735385E12,0.25851541254636506,1.9154820220039082,1.029084615756616,0.3869815622108194,-0.532959,1.7592773,0.28409179372,0.6609951825109344,-0.43652344,0.111083984,-0.16435546832,0.13493074229963234,-0.041503906,1.1591797,0.74449218616,0.302753128602902,-0.4855957,1.6550293,0.311347654,0.6519347025643716,-0.42871094,0.19946289,-0.16729492192000003,0.1489748941398896,-0.040771484,1.2663574,0.7390820311999999,0.345396118700442,no
1.467506742389E12,0.26629576202183275,1.9133163331515917,1.0505288066761285,0.4535162278658638,-0.49365234,1.7504883,0.321347194952381,0.7672686698269714,-0.53344727,4.9E-324,-0.22509765759047623,0.14589545331915957,0.10424805,1.1047363,0.6808965757142859,0.2859159415298079,-0.53125,1.6975098,0.30587332961904756,0.7417300773550134,-0.6184082,0.008300781,-0.24748884023809528,0.12519752967057857,-0.044189453,1.0556641,0.6325683612857144,0.31012426124867953,no
1.467506748498E12,0.16661251936356136,1.8477438290401331,1.014678355803604,0.36506272536815615,-0.42578125,1.7160645,0.3109820847956521,0.6456686456599212,-0.5358887,0.0234375,-0.2193975040869565,0.14738683890505722,0.11206055,1.0898438,0.7179538895652173,0.2528421830184357,-0.36035156,1.6643066,0.32589588734782604,0.647963925219111,-0.55444336,4.9E-324,-0.2084430203,0.14444716766024338,0.0715332,1.1796875,0.6863323691304348,0.29423301352581616,no
1.467506755097E12,0.19736561131773378,1.8001092527508697,1.0188941348092881,0.32434198880754705,-0.46264648,1.7451172,0.31436524096,0.6569073790225196,-0.26416016,0.0703125,-0.13964843746520003,0.0965419829055492,0.12915039,1.1030273,0.7089160120000001,0.28566802707782385,-0.36206055,1.7468262,0.32152343664,0.6679244727976141,-0.31713867,0.06958008,-0.1613964848,0.11131073254888475,0.104003906,1.152832,0.6733300790400001,0.297951120023479,no
1.467506913629E12,0.9318416627446576,2.8503331005879122,1.4982631433846456,0.6105836815982189,-0.30419922,2.2441406,1.0853445757142857,0.7061857446802183,-1.7231445,0.5007324,-0.5950753285714286,0.6507739742049895,-0.7246094,0.3449707,-0.24103655585714284,0.324366600624159,-0.5529785,1.6972656,0.9330706028571427,0.6651904884286177,-1.2368164,1.5756836,-0.31016321857142853,0.8546930213131433,-0.44140625,0.44873047,-0.04527064571428572,0.38156538572522775,no
1.467506914391E12,0.31739060413825326,6.356430478805164,1.438998632063135,1.27139097040705,-2.5935059,6.333252,0.30860659805263163,1.6572975579992788,-0.5588379,1.0610352,0.015316611684210519,0.38744972317299997,-0.7246094,1.1289063,0.7063630805263158,0.44269419071094296,-2.0339355,1.994873,0.06012284494736842,0.9641671738948158,-1.6494141,1.5756836,0.051256677578947384,0.6745160994168706,-0.46044922,1.0878906,0.6756270562105262,0.4063677526520438,no
1.467506919873E12,0.3797419696049697,2.513725638788077,1.2881242101999297,0.5712603526079173,-2.355713,2.4521484,0.3706691516086956,1.0575942568150922,-1.3300781,1.1191406,-0.18402895999999994,0.562894806024222,-0.88671875,1.0991211,0.35921577439130437,0.49994794331316555,-1.875,2.7648926,0.3797129752173913,1.1147988043062167,-1.213623,0.623291,-0.18846594860869564,0.5186165294163542,-0.23266602,1.0917969,0.4069505818260869,0.3656064977097298,no
1.467506926998E12,0.3650006035385368,3.528957253410419,1.216780334726668,0.6894047920596689,-2.324463,3.5288086,0.27214166799999995,1.1476022676060234,-1.2790527,0.59936523,-0.12901893056538463,0.3968692060170257,-0.14990234,1.0969238,0.5000375603576922,0.3749569112828509,-1.8583984,3.1462402,0.2535869866153846,1.0841781317249097,-1.4060059,0.7038574,-0.16844764600000003,0.44284575953004274,-0.06958008,1.1403809,0.4793701188461539,0.3378316112745544,no
1.467506933898E12,0.7047332406466662,2.1190249096949483,1.1528976015037629,0.3471830372526967,-2.1142578,1.6411133,0.2856339188260869,0.9589212453635366,-1.2441406,0.6062012,-0.22768766769999998,0.4287072731940091,-0.21679688,0.98828125,0.25492527021739125,0.3846735720167357,-2.2243652,3.9550781,0.4285835626086957,1.3285696605526873,-0.98657227,0.73706055,-0.15851095439130436,0.4028102172729265,-0.21459961,1.1606445,0.3163000988869565,0.3776989520256051,no
1.467506939571E12,0.7366445260948254,3.894425246852851,1.4091208059342692,0.8139468675766546,-2.4267578,3.5251465,0.3542073537016666,1.2835023048769445,-0.95458984,1.3679199,0.026936849105555556,0.5139118135524373,-1.6484375,1.2597656,0.3623453827222221,0.6922173145662582,-2.4108887,3.9855957,0.2818196613333333,1.4018661633551388,-1.5656738,0.9663086,-0.12164984608333332,0.5102419073268982,-0.4572754,1.1645508,0.4905192120555555,0.49278359015512146,no
1.467506945171E12,0.5108650676902556,4.079524463915722,1.323958174852328,0.7331381856751471,-2.0007324,2.203125,0.3795855982608696,1.0345702946970072,-3.6425781,0.6953125,-0.2872367494217391,0.8169244498724504,-0.40112305,1.0756836,0.39291779843478275,0.4143440884485143,-2.0354004,1.7089844,0.2609544813043478,0.9762356219862851,-1.0385742,1.7558594,-0.07119352917391304,0.5601109236097838,-0.18310547,1.0693359,0.3665824555652174,0.40623794094306537,no
1.467506951152E12,0.15266911799764693,5.22018709487274,1.3006204552437886,0.932718722833057,-2.1262207,5.212158,0.4202539024,1.3888349015020078,-0.8684082,0.42993164,-0.15647460915999994,0.32141768835482937,-0.34570313,1.2050781,0.39424804157480003,0.41578468757839787,-1.998291,2.5524902,0.23371093906,1.0300337998031348,-1.5964355,0.44091797,-0.18932616899999996,0.4586908351190239,-0.3647461,2.421875,0.49435546919999995,0.5576573460275305,no
1.467506957798E12,0.5268577900908951,3.190650539966303,1.372547460776269,0.6554897200817874,-1.979248,3.0610352,0.42810589521739134,1.1802769338362424,-1.5300293,1.3476563,-0.14984927217391306,0.6434423772759441,-0.52441406,1.0532227,0.3421047076956522,0.4286216033722763,-2.3498535,3.1062012,0.39474354469130424,1.203175248850186,-1.3706055,0.8605957,-0.17795728934782606,0.5014282451762516,-0.26538086,1.0668945,0.3500870370521739,0.3548726518319786,no
1.467506963119E12,0.48113439846549044,3.4956500322739115,1.3012736139311782,0.6550026161820616,-2.6728516,3.3764648,0.3813374775020834,1.2209311925356667,-1.0700684,0.74658203,-0.13415527448333334,0.3621522488254836,-0.32861328,1.1201172,0.3337809266041667,0.475066943597266,-2.3146973,2.4855957,0.36815389031249995,1.0622573259423116,-1.0415039,1.0349121,-0.17130533835416664,0.4312434861275729,-0.39941406,1.1628418,0.35331217225000006,0.4224647551761957,no
1.467506969981E12,0.2910080509527173,3.596009000758129,1.4382722488242285,0.8746864778246376,-1.9921875,3.0217285,0.5531327131578948,1.3001001991627197,-2.126709,0.7548828,-0.3292686049210526,0.6550953889281198,-0.28466797,1.0749512,0.33407432526315795,0.43395130189601117,-2.3962402,3.0336914,0.42644942126315794,1.1757600356426539,-0.91430664,1.5217285,-0.04209498436842104,0.5064998388960292,-0.43945313,1.328125,0.3062679852631579,0.5266170075996142,no
1.467507080742E12,0.293949681104217,1.789439618335347,1.166836485474686,0.4822190441033476,-0.088134766,1.592041,0.9911760534285715,0.5074161375813778,-0.9938965,4.9E-324,-0.5164969314285714,0.28028856547901854,-0.11694336,0.13964844,0.03969029042857143,0.08506118677105588,-1.4477539,1.592041,0.6693638334285714,0.9993604067712845,-0.9938965,0.59814453,-0.4006696442857143,0.47900499954774706,-0.11694336,0.13964844,0.03902762328571429,0.08459146135138793,no
1.467507081258E12,0.293949681104217,3.7152546639779818,1.3244410907980804,0.9443763407471152,-1.9006348,3.7106934,0.34508167290909086,1.4542191079298727,-0.9938965,0.59814453,-0.12584339762727273,0.49665734462249683,-0.11694336,0.7553711,0.28287020981818184,0.2638857078638425,-1.9006348,3.7106934,0.36574484563636367,1.4732804053740256,-0.9938965,0.59814453,-0.09803356126363635,0.46521826791280535,-0.039794922,0.7553711,0.32211026709090906,0.23163780564992492,no
1.467507086603E12,0.6781376320984441,3.164182035263135,1.2380713274839925,0.6834238407880435,-0.9304199,2.9863281,0.42650082105263165,0.9081005128918581,-2.4641113,0.68066406,-0.35987612952631576,0.6563930756754832,-0.029785156,1.1179199,0.5449861221578948,0.3687366193913613,-0.9304199,2.9863281,0.42787571842105265,0.9088530560611997,-2.4641113,0.68066406,-0.3634868405789473,0.6555559374330758,-0.21166992,1.1179199,0.5345266238947368,0.38679084466846736,no
1.467507094113E12,0.4884603003981004,3.126018473504335,1.2210892687705683,0.7095857907700818,-0.4807129,2.1784668,0.4691772445,0.7987073544686417,-2.1350098,0.20483398,-0.31391906689375,0.5555618272286345,-0.2565918,1.8425293,0.6794586174999999,0.5173510748055536,-0.4807129,2.1784668,0.42875671325,0.7689893411173736,-0.6791992,0.20483398,-0.19726562314375,0.29647313901688105,-0.2565918,1.1191406,0.556640624125,0.456315693677635,no
1.467507101129E12,0.39170300018723675,3.496397864880095,1.3042355874527232,0.8796490247044051,-0.9953613,3.4863281,0.43209838875,1.048086982927234,-1.9055176,0.16455078,-0.29138183452500005,0.4874890767054061,-0.26464844,2.5078125,0.6869964610625,0.6285733226832493,-0.9953613,3.4863281,0.44598388750000006,1.0500636088689619,-0.73413086,0.16455078,-0.18453979202499998,0.25290078386467374,-0.26464844,1.2702637,0.5248718273125,0.44606289706710517,no
1.467507108256E12,0.6219992558645968,3.0557057109785464,1.2668885287974743,0.5814144351052916,-1.5883789,3.0419922,0.49549865162499995,1.0830477006508208,-0.8312988,0.2734375,-0.18788146962500002,0.27393316261336054,-0.4152832,1.114502,0.4320373585624999,0.47701462314979487,-1.5883789,3.0419922,0.42509460162499996,1.0272604670794236,-0.52441406,0.2734375,-0.1519012465,0.21944800341415943,-0.4152832,1.114502,0.40699768574999995,0.48567421926811294,no
1.467507114374E12,0.6250562139011238,2.2478277465102994,1.2076984415772145,0.45931600491603636,-0.60668945,1.7233887,0.3690185557985,0.7170177733337342,-1.5629883,0.20166016,-0.28978271635,0.46913250712436044,-0.27026367,1.7602539,0.7084472673999999,0.4618015523333419,-0.60668945,1.7233887,0.33642578379849997,0.6791954061832377,-1.5629883,0.20166016,-0.27395019665000003,0.47529647225539023,-0.27026367,1.7602539,0.7109008806999999,0.4581010966369337,no
1.46750712162E12,0.4001776164542041,2.6973234592281847,1.1595938323845365,0.5720957327961261,-0.34228516,1.5888672,0.4235568551666667,0.6237932556695032,-1.8269043,0.8588867,-0.2532009540833333,0.6232380021883887,-0.08642578,2.0356445,0.6376139285,0.49431275107230505,-0.34228516,1.5888672,0.3977050773888889,0.6010373350803865,-1.8269043,0.8588867,-0.2543809668611111,0.6232421495464171,-0.08642578,2.0356445,0.633151580388889,0.5001910573487738,no
1.467507128617E12,0.4876153977285682,4.475428519605902,1.2594209566788155,0.9040712179049403,-0.3334961,2.4926758,0.39868163788888883,0.8527769512406208,-2.8051758,0.2993164,-0.2910156285555555,0.6920725504701009,-0.30908203,2.7253418,0.770724827,0.5996991463033232,-0.3334961,2.4926758,0.44239637400000004,0.8819265532043865,-2.8051758,0.31762695,-0.22047255133333335,0.6857734806903198,-0.30908203,2.7253418,0.7290039067222222,0.6227208211262423,no
1.467507135748E12,0.3276117061808123,3.5915428105907488,1.279503258882495,0.7441133252004445,-0.37719727,3.3776855,0.4422336171111112,0.9551803292541405,-1.2961426,0.37036133,-0.2231716569444444,0.46692891908899176,0.04663086,1.729248,0.8157416444444442,0.3868210985826575,-0.37719727,3.3776855,0.40535482266666667,0.9292396631707529,-1.2961426,0.37036133,-0.22261555861111107,0.46662801853664176,0.030029297,1.729248,0.7847900387222222,0.4243426019717608,no
1.467507143005E12,0.6174833864654843,3.184257918831466,1.230744597063983,0.6357187601325851,-0.28833008,2.0214844,0.3577880872222223,0.6845321501890903,-1.7619629,0.38745117,-0.2504882813666666,0.5626943775003513,0.03125,2.4362793,0.802720807222222,0.5463917909943663,-0.28833008,2.0214844,0.36608886500000004,0.6937030350699088,-1.3334961,0.38745117,-0.1790500213666667,0.43293065697975136,0.03125,1.4467773,0.6719156855555556,0.4025642954773046,no
1.467507415391E12,0.43512640676357034,1.501664509225976,1.0131390931883388,0.21108307540137525,-1.0625,1.2375488,-0.29353841175000006,0.8242209954101433,-1.2248535,4.9E-324,-0.42505560944444437,0.29789007105530946,-0.47924805,0.39404297,0.10678439677777779,0.15712468129187412,-1.0625,1.2375488,-0.2970852325833333,0.8192090214410379,-1.2248535,4.9E-324,-0.42452663833333326,0.29805344177148924,-0.47924805,0.39404297,0.10556369369444446,0.1575998315304616,yes
1.467507423017E12,0.42742281825937495,1.6073385585932458,1.0209585689188783,0.21177496496216994,-1.2045898,1.0881348,-0.3678186928536586,0.8080021463597943,-1.2504883,4.9E-324,-0.35255097204878055,0.33753564807917374,-0.49853516,0.42773438,0.1493366526097561,0.1962728673799547,-1.2045898,1.0881348,-0.36707436114634145,0.8092185286457391,-1.2504883,4.9E-324,-0.3524318788780488,0.3375476045876076,-0.49853516,0.42773438,0.15097418119512193,0.19547372150111203,yes
1.467507431678E12,0.4012232588445057,2.0262095622597185,1.0390628820270258,0.2720326251413592,-2.0046387,1.4992676,-0.36670503452380937,0.8333800170877398,-1.3791504,0.0017089844,-0.31533086815714284,0.34611739598633745,-0.41845703,0.48535156,0.23361932593738097,0.2254989779418111,-2.0046387,1.4992676,-0.36773972499999974,0.8317795052843311,-1.3791504,0.0017089844,-0.31602841291904754,0.34619118041502994,-0.41845703,0.48535156,0.2334275011754762,0.2256567639973481,yes
1.467507439322E12,0.5543287999331838,1.5511102601335252,1.0151570462091275,0.22340550255230246,-1.3269043,1.1533203,-0.30091897328205125,0.7946453667821672,-1.3815918,4.9E-324,-0.34570938794871797,0.3310813776429797,-0.47216797,0.5041504,0.2873159563910256,0.21624070216880542,-1.3269043,1.5493164,-0.2848870725128206,0.8249278544610695,-1.3815918,4.9E-324,-0.3369829257179487,0.33410583815483674,-0.47216797,0.5041504,0.2891063210576923,0.2144860901652657,yes
1.467507446697E12,0.47379298355845895,2.097561370046633,1.033337438232382,0.32884759955953197,-1.0383301,1.9067383,-0.3084070529411763,0.9116637208883748,-1.3837891,0.02734375,-0.24302763211764702,0.3885273300468448,-0.6279297,0.35107422,0.09275189579411763,0.1762456364321911,-1.0383301,1.9067383,-0.3072725164705881,0.9132858929282901,-1.3837891,0.02734375,-0.24080164388235298,0.3889284008833945,-0.6279297,0.35107422,0.0934914982735294,0.1758200224539728,yes
1.467507453329E12,0.4458287239541662,1.7729647877890242,1.0283238881406696,0.2750659155295028,-1.0498047,1.5710449,-0.31466427756756765,0.8858547464050519,-1.3308105,0.024169922,-0.25034311320810815,0.3834974966068067,-0.5107422,0.34326172,0.11605257639729731,0.1617060072430333,-1.0498047,1.5710449,-0.31426837486486486,0.8864379734274092,-1.3308105,0.024169922,-0.24887167131621632,0.38371091343932495,-0.5107422,0.34326172,0.11668602234324325,0.1610354979664274,yes
1.467507459677E12,0.45887203625791456,1.8510393360294344,1.028035949710533,0.2909089676491605,-1.0148926,1.3076172,-0.25364118399999996,0.8965019849385945,-1.3498535,0.044189453,-0.2876883358,0.3771793692318394,-0.48046875,0.7175293,0.06194893988571429,0.21111550358443784,-1.0148926,1.3076172,-0.25373186514285706,0.8963783393508072,-1.3498535,0.044189453,-0.2887346529428571,0.37711806253888386,-0.48046875,0.7175293,0.06188616085714286,0.21114658224339,yes
1.467507465793E12,0.30889269112423884,1.822481413423431,1.0275031197487534,0.27931123279546843,-1.0151367,1.3574219,-0.3389078755555555,0.8645531846426372,-1.4450684,0.096191406,-0.22019449795833335,0.4311156544135459,-0.33276367,0.36328125,0.12069363124999999,0.15017786665812502,-1.0151367,1.3574219,-0.33776177083333325,0.8662966389638006,-1.4450684,0.096191406,-0.21771918323611114,0.4309338727229473,-0.33276367,0.36328125,0.1214057081111111,0.14938708478103102,yes
1.467507472307E12,0.3523937172151466,1.7706432695101617,1.0277804006706688,0.30743516719379627,-1.0500488,1.4101563,-0.2679874180588235,0.8921273082896898,-1.3496094,0.026367188,-0.28331083831470594,0.40596792534645987,-0.44970703,0.3190918,0.07780905297058824,0.17891704042747206,-1.0500488,1.4101563,-0.2665153933529411,0.8941774673985012,-1.3496094,0.026367188,-0.28142233890294127,0.4061916809119434,-0.44970703,0.3190918,0.07816808329411763,0.17871094188120895,yes
1.467507478833E12,0.33225861808618523,2.2332447511572644,1.0321180270315338,0.32841565446153176,-1.0205078,2.0822754,-0.2992504223783783,0.9228995380169194,-1.4272461,0.060546875,-0.27199905112162165,0.36569448726606696,-0.49267578,0.24633789,0.04602380697837838,0.14831034561601905,-1.0205078,2.0822754,-0.29777238102702697,0.9249510431486243,-1.4272461,0.060546875,-0.27236196301351356,0.36571063474040966,-0.49267578,0.24633789,0.045476140194594596,0.14867852102613216,yes
1.467507538621E12,0.16025559289845973,2.158913722059022,1.0569537944640168,0.5014087784157647,-0.375,1.9250488,0.3791639470555556,0.7722564274271074,-0.59375,0.16430664,-0.11671278250555556,0.16644272973354568,-0.049560547,1.0532227,0.6860080348333333,0.3412985767884327,-0.31201172,1.8186035,0.3602430552222222,0.7661918757229839,-0.51708984,0.048828125,-0.11744520356666666,0.1482553628558578,-0.115722656,1.1108398,0.6827121224444443,0.33306275194943497,no
1.467507543858E12,0.3454534635629528,2.0018260181097176,1.0501908183555855,0.4083405173736743,-0.33325195,1.8452148,0.2985025995833333,0.7203509014187284,-0.36743164,4.9E-324,-0.11136881487083335,0.10317251726232346,-0.08496094,1.0678711,0.7397969541666667,0.302136385290379,-0.34277344,1.7712402,0.2978515619166667,0.7308925676885142,-0.3269043,4.9E-324,-0.11389160202083333,0.0799502779777073,-0.20605469,1.0371094,0.7182820716666666,0.3141955673787504,no
1.467507549058E12,0.43563944703849955,2.2393726753916128,1.0967389802423735,0.4761377625908168,-0.49072266,2.097412,0.370710093,0.8120680122458327,-0.5957031,4.9E-324,-0.18949962633333337,0.13618036086188895,-0.3881836,1.1452637,0.6549827947619047,0.3862712384892789,-0.46801758,2.1220703,0.35751487946190474,0.796638689828115,-0.54589844,0.1262207,-0.198556084047619,0.14895627577194856,-0.35302734,1.079834,0.6315685461904762,0.3987051134443379,no
1.467507554284E12,0.23019871892438387,2.013369059973097,1.030974794117,0.4175552616606753,-0.36083984,1.8334961,0.2498880995416667,0.7185543644310575,-0.47607422,0.16088867,-0.10156250105833335,0.14124351175868824,-0.19091797,1.0,0.7348632779166665,0.29699878323666484,-0.28588867,2.0585938,0.2707316104166667,0.7574050825883979,-0.24487305,0.16186523,-0.07982381279166666,0.10260761939133335,0.012207031,0.99487305,0.7576802608750001,0.2832541861139848,no
